,rpt_dt,addr_pct_cd,ofns_desc,loc_of_occur_desc,prem_typ_desc,latitude,longitude,lat_lon,coords_list
164,2020-07-10T00:00:00.000,30,HARRASSMENT 2,INSIDE,GROCERY/BODEGA,40.82175222200004,-73.95400369699998,"{'latitude': '40.82175222200004', 'longitude': '-73.95400369699998'}","['40.82175222200004', '-73.95400369699998']"
165,2020-06-22T00:00:00.000,77,HARRASSMENT 2,,STREET,40.671781731000074,-73.93640692299994,"{'latitude': '40.671781731000074', 'longitude': '-73.93640692299994'}","['40.671781731000074', '-73.93640692299994']"
166,2020-06-21T00:00:00.000,107,VEHICLE AND TRAFFIC LAWS,FRONT OF,STREET,40.71649154100004,-73.81645598799997,"{'latitude': '40.71649154100004', 'longitude': '-73.81645598799997'}","['40.71649154100004', '-73.81645598799997']"
167,2020-06-21T00:00:00.000,46,HARRASSMENT 2,INSIDE,RESIDENCE - APT. HOUSE,40.85529453300006,-73.90374097699998,"{'latitude': '40.85529453300006', 'longitude': '-73.90374097699998'}","['40.85529453300006', '-73.90374097699998']"
168,2020-06-20T00:00:00.000,75,ROBBERY,FRONT OF,STREET,40.68302283500003,-73.89059868099997,"{'latitude': '40.68302283500003', 'longitude': '-73.89059868099997'}","['40.68302283500003', '-73.89059868099997']"
169,2020-06-20T00:00:00.000,60,MURDER & NON-NEGL. MANSLAUGHTER,INSIDE,,40.57916262500004,-74.00037223199998,"{'latitude': '40.57916262500004', 'longitude': '-74.00037223199998'}","['40.57916262500004', '-74.00037223199998']"
170,2020-06-20T00:00:00.000,49,SEX CRIMES,INSIDE,HOTEL/MOTEL,40.85616295700004,-73.84439712399995,"{'latitude': '40.85616295700004', 'longitude': '-73.84439712399995'}","['40.85616295700004', '-73.84439712399995']"
171,2020-06-19T00:00:00.000,110,GRAND LARCENY OF MOTOR VEHICLE,,STREET,40.74695102800007,-73.89050092199994,"{'latitude': '40.74695102800007', 'longitude': '-73.89050092199994'}","['40.74695102800007', '-73.89050092199994']"
172,2020-07-15T00:00:00.000,83,HARRASSMENT 2,INSIDE,RESIDENCE - APT. HOUSE,40.68664005200003,-73.90906491399994,"{'latitude': '40.68664005200003', 'longitude': '-73.90906491399994'}","['40.68664005200003', '-73.90906491399994']"
173,2020-06-17T00:00:00.000,67,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,,40.65087729100002,-73.93130224699998,"{'latitude': '40.65087729100002', 'longitude': '-73.93130224699998'}","['40.65087729100002', '-73.93130224699998']"
174,2020-06-21T00:00:00.000,48,FELONY ASSAULT,,STREET,40.856032809000055,-73.88844881399997,"{'latitude': '40.856032809000055', 'longitude': '-73.88844881399997'}","['40.856032809000055', '-73.88844881399997']"
175,2020-06-22T00:00:00.000,18,BURGLARY,INSIDE,TELECOMM. STORE,40.76078326600003,-73.98349769999999,"{'latitude': '40.76078326600003', 'longitude': '-73.98349769999999'}","['40.76078326600003', '-73.98349769999999']"
176,2020-06-16T00:00:00.000,47,GRAND LARCENY,INSIDE,RESIDENCE-HOUSE,40.86997072500003,-73.83781320699995,"{'latitude': '40.86997072500003', 'longitude': '-73.83781320699995'}","['40.86997072500003', '-73.83781320699995']"
177,2020-06-22T00:00:00.000,73,VEHICLE AND TRAFFIC LAWS,,STREET,40.680987621000035,-73.91137648899996,"{'latitude': '40.680987621000035', 'longitude': '-73.91137648899996'}","['40.680987621000035', '-73.91137648899996']"
178,2020-06-24T00:00:00.000,26,BURGLARY,INSIDE,,40.81993341300005,-73.94968024999997,"{'latitude': '40.81993341300005', 'longitude': '-73.94968024999997'}","['40.81993341300005', '-73.94968024999997']"
179,2020-06-24T00:00:00.000,44,PETIT LARCENY,,STREET,40.836619832000046,-73.92233239599993,"{'latitude': '40.836619832000046', 'longitude': '-73.92233239599993'}","['40.836619832000046', '-73.92233239599993']"
180,2020-06-24T00:00:00.000,63,THEFT-FRAUD,INSIDE,RESIDENCE-HOUSE,40.62959783100007,-73.94294269299998,"{'latitude': '40.62959783100007', 'longitude': '-73.94294269299998'}","['40.62959783100007', '-73.94294269299998']"
181,2020-06-13T00:00:00.000,9,HARRASSMENT 2,,OTHER,40.73484619900006,-73.99075688399995,"{'latitude': '40.73484619900006', 'longitude': '-73.99075688399995'}","['40.73484619900006', '-73.99075688399995']"
182,2020-06-24T00:00:00.000,71,GRAND LARCENY OF MOTOR VEHICLE,,STREET,40.66628541000005,-73.93414124699996,"{'latitude': '40.66628541000005', 'longitude': '-73.93414124699996'}","['40.66628541000005', '-73.93414124699996']"
183,2020-06-23T00:00:00.000,50,PETIT LARCENY,FRONT OF,RESIDENCE-HOUSE,40.88404616500002,-73.90486745799996,"{'latitude': '40.88404616500002', 'longitude': '-73.90486745799996'}","['40.88404616500002', '-73.90486745799996']"
184,2020-07-16T00:00:00.000,109,PETIT LARCENY,,STREET,40.77575177200004,-73.84720267399997,"{'latitude': '40.77575177200004', 'longitude': '-73.84720267399997'}","['40.77575177200004', '-73.84720267399997']"
185,2020-06-11T00:00:00.000,88,FELONY ASSAULT,FRONT OF,STREET,40.69803392800002,-73.97528715299995,"{'latitude': '40.69803392800002', 'longitude': '-73.97528715299995'}","['40.69803392800002', '-73.97528715299995']"
186,2020-06-21T00:00:00.000,52,HARRASSMENT 2,,STREET,40.86304164800004,-73.90905509499999,"{'latitude': '40.86304164800004', 'longitude': '-73.90905509499999'}","['40.86304164800004', '-73.90905509499999']"
187,2020-06-09T00:00:00.000,42,SEX CRIMES,INSIDE,RESIDENCE - APT. HOUSE,40.82256991600008,-73.91130716899994,"{'latitude': '40.82256991600008', 'longitude': '-73.91130716899994'}","['40.82256991600008', '-73.91130716899994']"
188,2020-06-23T00:00:00.000,79,OFF. AGNST PUB ORD SENSBLTY &,,STREET,40.68064999200004,-73.95337272299997,"{'latitude': '40.68064999200004', 'longitude': '-73.95337272299997'}","['40.68064999200004', '-73.95337272299997']"
189,2020-06-18T00:00:00.000,17,RAPE,,STREET,40.75687491100007,-73.97054405699998,"{'latitude': '40.75687491100007', 'longitude': '-73.97054405699998'}","['40.75687491100007', '-73.97054405699998']"
190,2020-06-26T00:00:00.000,28,HARRASSMENT 2,,STREET,40.80323023600005,-73.95252472099996,"{'latitude': '40.80323023600005', 'longitude': '-73.95252472099996'}","['40.80323023600005', '-73.95252472099996']"
191,2020-06-23T00:00:00.000,10,BURGLARY,INSIDE,CHAIN STORE,40.74746693600008,-74.00062580999997,"{'latitude': '40.74746693600008', 'longitude': '-74.00062580999997'}","['40.74746693600008', '-74.00062580999997']"
192,2020-06-22T00:00:00.000,49,FELONY ASSAULT,INSIDE,RESIDENCE - APT. HOUSE,40.84469673800004,-73.86493510999998,"{'latitude': '40.84469673800004', 'longitude': '-73.86493510999998'}","['40.84469673800004', '-73.86493510999998']"
193,2020-06-25T00:00:00.000,1,FRAUDS,INSIDE,RESIDENCE - APT. HOUSE,40.720463840000036,-74.00685220399998,"{'latitude': '40.720463840000036', 'longitude': '-74.00685220399998'}","['40.720463840000036', '-74.00685220399998']"
194,2020-06-26T00:00:00.000,25,PETIT LARCENY,,STREET,40.80176203400004,-73.931204327,"{'latitude': '40.80176203400004', 'longitude': '-73.931204327'}","['40.80176203400004', '-73.931204327']"
195,2020-06-22T00:00:00.000,67,BURGLARY,INSIDE,RESIDENCE - APT. HOUSE,40.649272421000035,-73.92816506599996,"{'latitude': '40.649272421000035', 'longitude': '-73.92816506599996'}","['40.649272421000035', '-73.92816506599996']"
196,2020-06-02T00:00:00.000,67,MURDER & NON-NEGL. MANSLAUGHTER,OUTSIDE,,40.65375368100007,-73.91847281299994,"{'latitude': '40.65375368100007', 'longitude': '-73.91847281299994'}","['40.65375368100007', '-73.91847281299994']"
197,2020-06-24T00:00:00.000,101,SEX CRIMES,INSIDE,RESIDENCE - APT. HOUSE,40.60295159100008,-73.74997626099997,"{'latitude': '40.60295159100008', 'longitude': '-73.74997626099997'}","['40.60295159100008', '-73.74997626099997']"
198,2020-06-02T00:00:00.000,52,BURGLARY,INSIDE,TELECOMM. STORE,40.88175555600003,-73.88235556099994,"{'latitude': '40.88175555600003', 'longitude': '-73.88235556099994'}","['40.88175555600003', '-73.88235556099994']"
199,2020-06-02T00:00:00.000,52,BURGLARY,INSIDE,COMMERCIAL BUILDING,40.86270719100002,-73.90280835099996,"{'latitude': '40.86270719100002', 'longitude': '-73.90280835099996'}","['40.86270719100002', '-73.90280835099996']"
200,2020-06-02T00:00:00.000,18,FELONY ASSAULT,FRONT OF,DRUG STORE,40.76239442000008,-73.98342149499997,"{'latitude': '40.76239442000008', 'longitude': '-73.98342149499997'}","['40.76239442000008', '-73.98342149499997']"
201,2020-06-22T00:00:00.000,114,FELONY ASSAULT,INSIDE,HOMELESS SHELTER,40.75201086000004,-73.93587196099996,"{'latitude': '40.75201086000004', 'longitude': '-73.93587196099996'}","['40.75201086000004', '-73.93587196099996']"
202,2020-06-01T00:00:00.000,14,BURGLARY,INSIDE,CHAIN STORE,40.753831441000045,-73.98856336499993,"{'latitude': '40.753831441000045', 'longitude': '-73.98856336499993'}","['40.753831441000045', '-73.98856336499993']"
203,2020-06-01T00:00:00.000,43,FELONY ASSAULT,INSIDE,CANDY STORE,40.83175759200003,-73.86680792399994,"{'latitude': '40.83175759200003', 'longitude': '-73.86680792399994'}","['40.83175759200003', '-73.86680792399994']"
204,2020-06-27T00:00:00.000,32,ASSAULT 3 & RELATED OFFENSES,,OTHER,40.81521426200004,-73.94749090999993,"{'latitude': '40.81521426200004', 'longitude': '-73.94749090999993'}","['40.81521426200004', '-73.94749090999993']"
205,2020-05-31T00:00:00.000,108,PETIT LARCENY,,STREET,40.75163039300003,-73.94310165199995,"{'latitude': '40.75163039300003', 'longitude': '-73.94310165199995'}","['40.75163039300003', '-73.94310165199995']"
206,2020-06-18T00:00:00.000,77,THEFT-FRAUD,,RESIDENCE - APT. HOUSE,40.669822430000075,-73.93241825399997,"{'latitude': '40.669822430000075', 'longitude': '-73.93241825399997'}","['40.669822430000075', '-73.93241825399997']"
